Sno,Date,Time,States,Confirmed Patient,ConfirmedForeignNational,Cured,Deaths,Total Patient
15927,12-06-2021,8:00 AM,Himachal Pradesh,197943,-,188697,3367,197943
15928,12-06-2021,8:00 AM,Jammu and Kashmir,305772,-,284027,4160,305772
15929,12-06-2021,8:00 AM,Jharkhand,343065,-,333763,5082,343065
15930,12-06-2021,8:00 AM,Karnataka,2747539,-,2511105,32644,2747539
15931,12-06-2021,8:00 AM,Kerala,2702823,-,2557597,10804,2702823
15932,12-06-2021,8:00 AM,Ladakh,19506,-,18513,197,19506
15933,12-06-2021,8:00 AM,Lakshadweep,9122,-,8414,43,9122
15934,12-06-2021,8:00 AM,Madhya Pradesh,787572,-,773615,8510,787572
15935,12-06-2021,8:00 AM,Maharashtra,5887853,-,5616857,106367,5887853
15936,12-06-2021,8:00 AM,Manipur,58768,-,48902,944,58768
15937,12-06-2021,8:00 AM,Meghalaya,41100,-,35393,714,41100
15938,12-06-2021,8:00 AM,Mizoram,14921,-,11358,62,14921
15939,12-06-2021,8:00 AM,Nagaland,23466,-,19244,445,23466
15940,12-06-2021,8:00 AM,Odisha,842461,-,781488,3210,842461
15941,12-06-2021,8:00 AM,Puducherry,111684,-,103860,1668,111684
15942,12-06-2021,8:00 AM,Punjab,585986,-,555245,15435,585986
15943,12-06-2021,8:00 AM,Rajasthan,949008,-,931186,8799,949008
15944,12-06-2021,8:00 AM,Sikkim,18090,-,13901,281,18090
15945,12-06-2021,8:00 AM,Tamil Nadu,2324597,-,2120889,28906,2324597
15946,12-06-2021,8:00 AM,Telangana,600318,-,574103,3456,600318
15947,12-06-2021,8:00 AM,Tripura,58521,-,52218,604,58521
15948,12-06-2021,8:00 AM,Uttarakhand,336153,-,323967,6909,336153
15949,12-06-2021,8:00 AM,Uttar Pradesh,1701668,-,1668874,21667,1701668
15950,12-06-2021,8:00 AM,West Bengal,1452987,-,1421064,16731,1452987
15951,13-06-2021,8:00 AM,Andaman and Nicobar Islands,7243,-,6996,126,7243
15952,13-06-2021,8:00 AM,Andhra Pradesh,1803074,-,1699775,11882,1803074
15953,13-06-2021,8:00 AM,Arunachal Pradesh,31148,-,27818,143,31148
15954,13-06-2021,8:00 AM,Assam,457330,-,408770,3915,457330
15955,13-06-2021,8:00 AM,Bihar,716728,-,701543,9484,716728
15956,13-06-2021,8:00 AM,Chandigarh,61056,-,59727,789,61056
15957,13-06-2021,8:00 AM,Chhattisgarh,986504,-,958111,13311,986504
15958,13-06-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,10462,-,10363,4,10462
15959,13-06-2021,8:00 AM,Delhi,1430884,-,1402474,24800,1430884
15960,13-06-2021,8:00 AM,Goa,162048,-,154077,2914,162048
15961,13-06-2021,8:00 AM,Gujarat,819866,-,799012,9991,819866
15962,13-06-2021,8:00 AM,Haryana,765522,-,751387,8949,765522
15963,13-06-2021,8:00 AM,Himachal Pradesh,198313,-,189527,3384,198313
15964,13-06-2021,8:00 AM,Jammu and Kashmir,306638,-,286180,4174,306638
15965,13-06-2021,8:00 AM,Jharkhand,343304,-,334256,5082,343304
15966,13-06-2021,8:00 AM,Karnataka,2757324,-,2532719,32788,2757324
15967,13-06-2021,8:00 AM,Kerala,2716655,-,2575769,10975,2716655
15968,13-06-2021,8:00 AM,Ladakh,19544,-,18601,197,19544
15969,13-06-2021,8:00 AM,Lakshadweep,9175,-,8517,43,9175
15970,13-06-2021,8:00 AM,Madhya Pradesh,787909,-,774600,8534,787909
15971,13-06-2021,8:00 AM,Maharashtra,5898550,-,5631767,108333,5898550
15972,13-06-2021,8:00 AM,Manipur,59322,-,49653,959,59322
15973,13-06-2021,8:00 AM,Meghalaya,41601,-,36003,727,41601
15974,13-06-2021,8:00 AM,Mizoram,15267,-,11545,62,15267
15975,13-06-2021,8:00 AM,Nagaland,23562,-,19481,448,23562
15976,13-06-2021,8:00 AM,Odisha,847313,-,789066,3257,847313
15977,13-06-2021,8:00 AM,Puducherry,112126,-,104704,1677,112126
15978,13-06-2021,8:00 AM,Punjab,586947,-,557380,15503,586947
15979,13-06-2021,8:00 AM,Rajasthan,949376,-,932161,8815,949376
15980,13-06-2021,8:00 AM,Sikkim,18257,-,14193,281,18257
15981,13-06-2021,8:00 AM,Tamil Nadu,2339705,-,2148352,29280,2339705
15982,13-06-2021,8:00 AM,Telangana,602089,-,576487,3469,602089
15983,13-06-2021,8:00 AM,Tripura,59086,-,52921,613,59086
15984,13-06-2021,8:00 AM,Uttarakhand,336616,-,324667,6928,336616
15985,13-06-2021,8:00 AM,Uttar Pradesh,1702172,-,1670631,21735,1702172
15986,13-06-2021,8:00 AM,West Bengal,1457273,-,1424213,16812,1457273
15987,14-06-2021,8:00 AM,Andaman and Nicobar Islands,7261,-,7025,126,7261
15988,14-06-2021,8:00 AM,Andhra Pradesh,1809844,-,1712267,11940,1809844
15989,14-06-2021,8:00 AM,Arunachal Pradesh,31282,-,28252,145,31282
15990,14-06-2021,8:00 AM,Assam,459497,-,414173,3951,459497
15991,14-06-2021,8:00 AM,Bihar,717215,-,702411,9492,717215
15992,14-06-2021,8:00 AM,Chandigarh,61110,-,59798,792,61110
15993,14-06-2021,8:00 AM,Chhattisgarh,986963,-,959969,13317,986963
15994,14-06-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,10463,-,10381,4,10463
15995,14-06-2021,8:00 AM,Delhi,1431139,-,1402850,24823,1431139
15996,14-06-2021,8:00 AM,Goa,162468,-,154658,2928,162468
15997,14-06-2021,8:00 AM,Gujarat,820321,-,800075,9997,820321
15998,14-06-2021,8:00 AM,Haryana,765861,-,752208,8992,765861
15999,14-06-2021,8:00 AM,Himachal Pradesh,198550,-,190382,3391,198550
16000,14-06-2021,8:00 AM,Jammu and Kashmir,307412,-,288145,4186,307412
16001,14-06-2021,8:00 AM,Jharkhand,343458,-,334979,5084,343458
16002,14-06-2021,8:00 AM,Karnataka,2765134,-,2551365,32913,2765134
16003,14-06-2021,8:00 AM,Kerala,2728239,-,2593625,11181,2728239
16004,14-06-2021,8:00 AM,Ladakh,19561,-,18706,197,19561
16005,14-06-2021,8:00 AM,Lakshadweep,9209,-,8589,44,9209
16006,14-06-2021,8:00 AM,Madhya Pradesh,788183,-,775380,8552,788183
16007,14-06-2021,8:00 AM,Maharashtra,5908992,-,5639271,111104,5908992
16008,14-06-2021,8:00 AM,Manipur,59852,-,50379,974,59852
16009,14-06-2021,8:00 AM,Meghalaya,41906,-,36550,733,41906
16010,14-06-2021,8:00 AM,Mizoram,15364,-,11748,67,15364
16011,14-06-2021,8:00 AM,Nagaland,23644,-,19689,453,23644
16012,14-06-2021,8:00 AM,Odisha,851782,-,796799,3302,851782
16013,14-06-2021,8:00 AM,Puducherry,112528,-,105513,1684,112528
16014,14-06-2021,8:00 AM,Punjab,587903,-,559360,15562,587903
16015,14-06-2021,8:00 AM,Rajasthan,949684,-,933421,8822,949684
16016,14-06-2021,8:00 AM,Sikkim,18414,-,14580,281,18414
16017,14-06-2021,8:00 AM,Tamil Nadu,2353721,-,2174247,29547,2353721
16018,14-06-2021,8:00 AM,Telangana,603369,-,578748,3484,603369
16019,14-06-2021,8:00 AM,Tripura,59321,-,53531,620,59321
16020,14-06-2021,8:00 AM,Uttarakhand,336879,-,325311,6935,336879
16021,14-06-2021,8:00 AM,Uttar Pradesh,1702624,-,1671852,21786,1702624
16022,14-06-2021,8:00 AM,West Bengal,1461257,-,1426710,16896,1461257
16023,15-06-2021,8:00 AM,Andaman and Nicobar Islands,7269,-,7034,126,7269
16024,15-06-2021,8:00 AM,Andhra Pradesh,1814393,-,1722381,11999,1814393
16025,15-06-2021,8:00 AM,Arunachal Pradesh,31648,-,28608,151,31648
16026,15-06-2021,8:00 AM,Assam,463175,-,418472,3994,463175
16027,15-06-2021,8:00 AM,Bihar,717539,-,703262,9505,717539
16028,15-06-2021,8:00 AM,Chandigarh,61160,-,59859,794,61160
16029,15-06-2021,8:00 AM,Chhattisgarh,987563,-,961569,13334,987563
16030,15-06-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,10464,-,10401,4,10464
16031,15-06-2021,8:00 AM,Delhi,1431270,-,1403205,24839,1431270
16032,15-06-2021,8:00 AM,Goa,162721,-,155378,2937,162721
16033,15-06-2021,8:00 AM,Gujarat,820726,-,801181,10003,820726
16034,15-06-2021,8:00 AM,Haryana,766129,-,753020,9032,766129
16035,15-06-2021,8:00 AM,Himachal Pradesh,198876,-,191046,3398,198876
16036,15-06-2021,8:00 AM,Jammu and Kashmir,308011,-,290284,4195,308011
16037,15-06-2021,8:00 AM,Jharkhand,343609,-,335462,5085,343609
16038,15-06-2021,8:00 AM,Karnataka,2771969,-,2566774,33033,2771969
16039,15-06-2021,8:00 AM,Kerala,2735958,-,2610368,11342,2735958
16040,15-06-2021,8:00 AM,Ladakh,19611,-,18841,198,19611
16041,15-06-2021,8:00 AM,Lakshadweep,9236,-,8672,44,9236
16042,15-06-2021,8:00 AM,Madhya Pradesh,788425,-,775896,8588,788425
16043,15-06-2021,8:00 AM,Maharashtra,5917121,-,5654003,112696,5917121
16044,15-06-2021,8:00 AM,Manipur,60311,-,50878,990,60311
16045,15-06-2021,8:00 AM,Meghalaya,42309,-,37037,743,42309
16046,15-06-2021,8:00 AM,Mizoram,15631,-,11879,70,15631
16047,15-06-2021,8:00 AM,Nagaland,23753,-,20096,456,23753
16048,15-06-2021,8:00 AM,Odisha,856121,-,804981,3346,856121
16049,15-06-2021,8:00 AM,Puducherry,112837,-,106199,1691,112837
16050,15-06-2021,8:00 AM,Punjab,588525,-,561010,15602,588525
16051,15-06-2021,8:00 AM,Rajasthan,949961,-,934652,8842,949961
16052,15-06-2021,8:00 AM,Sikkim,18450,-,14863,281,18450
16053,15-06-2021,8:00 AM,Tamil Nadu,2366493,-,2199808,29801,2366493
16054,15-06-2021,8:00 AM,Telangana,604880,-,580923,3496,604880
16055,15-06-2021,8:00 AM,Tripura,59849,-,54274,624,59849
16056,15-06-2021,8:00 AM,Uttarakhand,337175,-,326307,6960,337175
16057,15-06-2021,8:00 AM,Uttar Pradesh,1702937,-,1672968,21858,1702937
16058,15-06-2021,8:00 AM,West Bengal,1464776,-,1428881,16974,1464776
16059,16-06-2021,8:00 AM,Andaman and Nicobar Islands,7280,-,7049,126,7280
16060,16-06-2021,8:00 AM,Andhra Pradesh,1820134,-,1732948,12052,1820134
16061,16-06-2021,8:00 AM,Arunachal Pradesh,31938,-,28934,155,31938
16062,16-06-2021,8:00 AM,Assam,466590,-,421378,4028,466590
16063,16-06-2021,8:00 AM,Bihar,717949,-,704075,9514,717949
16064,16-06-2021,8:00 AM,Chandigarh,61200,-,59917,797,61200
16065,16-06-2021,8:00 AM,Chhattisgarh,988172,-,963113,13342,988172
16066,16-06-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,10473,-,10408,4,10473
16067,16-06-2021,8:00 AM,Delhi,1431498,-,1403569,24851,1431498
16068,16-06-2021,8:00 AM,Goa,163048,-,155926,2947,163048
16069,16-06-2021,8:00 AM,Gujarat,821078,-,802187,10007,821078
16070,16-06-2021,8:00 AM,Haryana,766357,-,753584,9070,766357
16071,16-06-2021,8:00 AM,Himachal Pradesh,199197,-,191737,3410,199197
16072,16-06-2021,8:00 AM,Jammu and Kashmir,308726,-,292114,4205,308726
16073,16-06-2021,8:00 AM,Jharkhand,343793,-,336058,5089,343793
16074,16-06-2021,8:00 AM,Karnataka,2777010,-,2581559,33148,2777010
16075,16-06-2021,8:00 AM,Kerala,2748204,-,2623904,11508,2748204
16076,16-06-2021,8:00 AM,Ladakh,19649,-,18898,199,19649
16077,16-06-2021,8:00 AM,Lakshadweep,9297,-,8768,45,9297
16078,16-06-2021,8:00 AM,Madhya Pradesh,788649,-,776424,8615,788649
16079,16-06-2021,8:00 AM,Maharashtra,5924773,-,5669179,114154,5924773
16080,16-06-2021,8:00 AM,Manipur,61096,-,51354,998,61096
16081,16-06-2021,8:00 AM,Meghalaya,42759,-,37579,750,42759
16082,16-06-2021,8:00 AM,Mizoram,15899,-,12191,71,15899
16083,16-06-2021,8:00 AM,Nagaland,23854,-,20423,459,23854
16084,16-06-2021,8:00 AM,Odisha,859526,-,811780,3388,859526
16085,16-06-2021,8:00 AM,Puducherry,113192,-,106828,1696,113192
16086,16-06-2021,8:00 AM,Punjab,589153,-,562701,15650,589153
16087,16-06-2021,8:00 AM,Rajasthan,950133,-,935658,8856,950133
16088,16-06-2021,8:00 AM,Sikkim,18659,-,15136,284,18659
16089,16-06-2021,8:00 AM,Tamil Nadu,2378298,-,2223015,30068,2378298
16090,16-06-2021,8:00 AM,Telangana,606436,-,582993,3510,606436
16091,16-06-2021,8:00 AM,Tripura,60385,-,54870,629,60385
16092,16-06-2021,8:00 AM,Uttarakhand,337449,-,326822,6985,337449
16093,16-06-2021,8:00 AM,Uttar Pradesh,1703207,-,1674072,21914,1703207
16094,16-06-2021,8:00 AM,West Bengal,1468044,-,1430949,17049,1468044
16095,17-06-2021,8:00 AM,Andaman and Nicobar Islands,7306,-,7079,127,7306
16096,17-06-2021,8:00 AM,Andhra Pradesh,1826751,-,1743176,12109,1826751
16097,17-06-2021,8:00 AM,Arunachal Pradesh,32188,-,29223,155,32188
16098,17-06-2021,8:00 AM,Assam,469976,-,426259,4064,469976
16099,17-06-2021,8:00 AM,Bihar,718319,-,704805,9523,718319
16100,17-06-2021,8:00 AM,Chandigarh,61241,-,59980,799,61241
16101,17-06-2021,8:00 AM,Chhattisgarh,988745,-,964265,13354,988745
16102,17-06-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,10481,-,10412,4,10481
16103,17-06-2021,8:00 AM,Delhi,1431710,-,1404085,24876,1431710
16104,17-06-2021,8:00 AM,Goa,163358,-,156354,2960,163358
16105,17-06-2021,8:00 AM,Gujarat,821376,-,803122,10012,821376
16106,17-06-2021,8:00 AM,Haryana,766606,-,753918,9109,766606
16107,17-06-2021,8:00 AM,Himachal Pradesh,199407,-,192260,3414,199407
16108,17-06-2021,8:00 AM,Jammu and Kashmir,309361,-,293763,4217,309361
16109,17-06-2021,8:00 AM,Jharkhand,343983,-,336645,5092,343983
16110,17-06-2021,8:00 AM,Karnataka,2784355,-,2599472,33296,2784355
16111,17-06-2021,8:00 AM,Kerala,2761474,-,2639593,11655,2761474
16112,17-06-2021,8:00 AM,Ladakh,19682,-,18945,199,19682
16113,17-06-2021,8:00 AM,Lakshadweep,9339,-,8847,45,9339
16114,17-06-2021,8:00 AM,Madhya Pradesh,788809,-,776887,8649,788809
16115,17-06-2021,8:00 AM,Maharashtra,5934880,-,5679746,115390,5934880
16116,17-06-2021,8:00 AM,Manipur,61848,-,51762,1008,61848
16117,17-06-2021,8:00 AM,Meghalaya,43254,-,38032,758,43254
16118,17-06-2021,8:00 AM,Mizoram,16135,-,12414,74,16135
16119,17-06-2021,8:00 AM,Nagaland,23965,-,20805,461,23965
16120,17-06-2021,8:00 AM,Odisha,863061,-,817359,3432,863061
16121,17-06-2021,8:00 AM,Puducherry,113622,-,107425,1702,113622
16122,17-06-2021,8:00 AM,Punjab,589828,-,564084,15698,589828
16123,17-06-2021,8:00 AM,Rajasthan,950413,-,936586,8865,950413
16124,17-06-2021,8:00 AM,Sikkim,18806,-,15556,285,18806
16125,17-06-2021,8:00 AM,Tamil Nadu,2388746,-,2244073,30338,2388746
16126,17-06-2021,8:00 AM,Telangana,607925,-,584429,3521,607925
16127,17-06-2021,8:00 AM,Tripura,60872,-,55116,634,60872
16128,17-06-2021,8:00 AM,Uttarakhand,337802,-,327233,6997,337802
16129,17-06-2021,8:00 AM,Uttar Pradesh,1703458,-,1674999,21963,1703458
16130,17-06-2021,8:00 AM,West Bengal,1471231,-,1432961,17118,1471231
16131,18-06-2021,8:00 AM,Andaman and Nicobar Islands,7335,-,7104,127,7335
16132,18-06-2021,8:00 AM,Andhra Pradesh,1832902,-,1750904,12167,1832902
16133,18-06-2021,8:00 AM,Arunachal Pradesh,32483,-,29612,158,32483
16134,18-06-2021,8:00 AM,Assam,473453,-,431208,4105,473453
16135,18-06-2021,8:00 AM,Bihar,718704,-,705373,9527,718704
16136,18-06-2021,8:00 AM,Chandigarh,61310,-,60076,802,61310
16137,18-06-2021,8:00 AM,Chhattisgarh,989335,-,965292,13361,989335
16138,18-06-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,10492,-,10417,4,10492
16139,18-06-2021,8:00 AM,Delhi,1431868,-,1404428,24886,1431868
16140,18-06-2021,8:00 AM,Goa,163612,-,156819,2969,163612
16141,18-06-2021,8:00 AM,Gujarat,821659,-,803892,10018,821659
16142,18-06-2021,8:00 AM,Haryana,766838,-,754464,9147,766838
16143,18-06-2021,8:00 AM,Himachal Pradesh,199699,-,192845,3424,199699
16144,18-06-2021,8:00 AM,Jammu and Kashmir,310017,-,295189,4226,310017
16145,18-06-2021,8:00 AM,Jharkhand,344129,-,337088,5095,344129
16146,18-06-2021,8:00 AM,Karnataka,2790338,-,2610157,33434,2790338
16147,18-06-2021,8:00 AM,Kerala,2773943,-,2653207,11743,2773943
16148,18-06-2021,8:00 AM,Ladakh,19704,-,19022,200,19704
16149,18-06-2021,8:00 AM,Lakshadweep,9377,-,8933,45,9377
16150,18-06-2021,8:00 AM,Madhya Pradesh,788954,-,777291,8679,788954
16151,18-06-2021,8:00 AM,Maharashtra,5944710,-,5685636,116026,5944710
16152,18-06-2021,8:00 AM,Manipur,62343,-,52220,1021,62343
16153,18-06-2021,8:00 AM,Meghalaya,43732,-,38361,762,43732
16154,18-06-2021,8:00 AM,Mizoram,16437,-,12630,75,16437
16155,18-06-2021,8:00 AM,Nagaland,24041,-,21207,466,24041
16156,18-06-2021,8:00 AM,Odisha,866692,-,823599,3471,866692
16157,18-06-2021,8:00 AM,Puducherry,113948,-,107905,1710,113948
16158,18-06-2021,8:00 AM,Punjab,590556,-,565339,15738,590556
16159,18-06-2021,8:00 AM,Rajasthan,950618,-,937481,8875,950618
16160,18-06-2021,8:00 AM,Sikkim,18896,-,15702,287,18896
16161,18-06-2021,8:00 AM,Tamil Nadu,2397864,-,2266793,30548,2397864
16162,18-06-2021,8:00 AM,Telangana,609417,-,586362,3534,609417
16163,18-06-2021,8:00 AM,Tripura,61339,-,55829,637,61339
16164,18-06-2021,8:00 AM,Uttarakhand,338066,-,327584,7011,338066
16165,18-06-2021,8:00 AM,Uttar Pradesh,1703733,-,1675684,22030,1703733
16166,18-06-2021,8:00 AM,West Bengal,1474249,-,1434994,17182,1474249
16167,19-06-2021,8:00 AM,Andaman and Nicobar Islands,7363,-,7128,127,7363
16168,19-06-2021,8:00 AM,Andhra Pradesh,1839243,-,1759390,12224,1839243
16169,19-06-2021,8:00 AM,Arunachal Pradesh,32692,-,29934,159,32692
16170,19-06-2021,8:00 AM,Assam,477159,-,436043,4138,477159
16171,19-06-2021,8:00 AM,Bihar,719051,-,705967,9536,719051
16172,19-06-2021,8:00 AM,Chandigarh,61358,-,60123,804,61358
16173,19-06-2021,8:00 AM,Chhattisgarh,989844,-,966414,13368,989844
16174,19-06-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,10500,-,10425,4,10500
16175,19-06-2021,8:00 AM,Delhi,1432033,-,1404688,24900,1432033
16176,19-06-2021,8:00 AM,Goa,163927,-,157353,2975,163927
16177,19-06-2021,8:00 AM,Gujarat,821921,-,804668,10023,821921
16178,19-06-2021,8:00 AM,Haryana,767047,-,754924,9183,767047
16179,19-06-2021,8:00 AM,Himachal Pradesh,200043,-,193421,3429,200043
16180,19-06-2021,8:00 AM,Jammu and Kashmir,310688,-,296360,4234,310688
16181,19-06-2021,8:00 AM,Jharkhand,344270,-,337362,5097,344270
16182,19-06-2021,8:00 AM,Karnataka,2796121,-,2625447,33602,2796121
16183,19-06-2021,8:00 AM,Kerala,2785304,-,2665354,11833,2785304
16184,19-06-2021,8:00 AM,Ladakh,19730,-,19097,200,19730
16185,19-06-2021,8:00 AM,Lakshadweep,9392,-,9000,45,9392
16186,19-06-2021,8:00 AM,Madhya Pradesh,789064,-,777630,8707,789064
16187,19-06-2021,8:00 AM,Maharashtra,5954508,-,5699983,116674,5954508
16188,19-06-2021,8:00 AM,Manipur,62946,-,52667,1033,62946
16189,19-06-2021,8:00 AM,Meghalaya,44382,-,38792,771,44382
16190,19-06-2021,8:00 AM,Mizoram,16750,-,12858,76,16750
16191,19-06-2021,8:00 AM,Nagaland,24097,-,21571,467,24097
16192,19-06-2021,8:00 AM,Odisha,870498,-,829851,3508,870498
16193,19-06-2021,8:00 AM,Puducherry,114301,-,108462,1714,114301
16194,19-06-2021,8:00 AM,Punjab,591168,-,566568,15771,591168
16195,19-06-2021,8:00 AM,Rajasthan,950768,-,938101,8884,950768
16196,19-06-2021,8:00 AM,Sikkim,19058,-,15868,290,19058
16197,19-06-2021,8:00 AM,Tamil Nadu,2406497,-,2286653,30835,2406497
16198,19-06-2021,8:00 AM,Telangana,610834,-,588259,3546,610834
16199,19-06-2021,8:00 AM,Tripura,61782,-,56425,642,61782
16200,19-06-2021,8:00 AM,Uttarakhand,338288,-,328040,7017,338288
16201,19-06-2021,8:00 AM,Uttar Pradesh,1703882,-,1676458,22081,1703882
16202,19-06-2021,8:00 AM,West Bengal,1477037,-,1437106,17240,1477037
16203,20-06-2021,8:00 AM,Andaman and Nicobar Islands,7394,-,7162,127,7394
16204,20-06-2021,8:00 AM,Andhra Pradesh,1844917,-,1767404,12269,1844917
16205,20-06-2021,8:00 AM,Arunachal Pradesh,32923,-,30163,159,32923
16206,20-06-2021,8:00 AM,Assam,480730,-,441184,4178,480730
16207,20-06-2021,8:00 AM,Bihar,719400,-,706461,9543,719400
16208,20-06-2021,8:00 AM,Chandigarh,61403,-,60201,806,61403
16209,20-06-2021,8:00 AM,Chhattisgarh,990323,-,967415,13377,990323
16210,20-06-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,10510,-,10432,4,10510
16211,20-06-2021,8:00 AM,Delhi,1432168,-,1404889,24907,1432168
16212,20-06-2021,8:00 AM,Goa,164229,-,157772,2984,164229
16213,20-06-2021,8:00 AM,Gujarat,822149,-,805542,10028,822149
16214,20-06-2021,8:00 AM,Haryana,767217,-,755324,9216,767217
16215,20-06-2021,8:00 AM,Himachal Pradesh,200282,-,193853,3439,200282
16216,20-06-2021,8:00 AM,Jammu and Kashmir,311209,-,297557,4238,311209
16217,20-06-2021,8:00 AM,Jharkhand,344405,-,337667,5099,344405
16218,20-06-2021,8:00 AM,Karnataka,2801936,-,2637279,33763,2801936
16219,20-06-2021,8:00 AM,Kerala,2797747,-,2678499,11948,2797747
16220,20-06-2021,8:00 AM,Ladakh,19783,-,19150,201,19783
16221,20-06-2021,8:00 AM,Lakshadweep,9430,-,9039,46,9430
16222,20-06-2021,8:00 AM,Madhya Pradesh,789174,-,777995,8737,789174
16223,20-06-2021,8:00 AM,Maharashtra,5963420,-,5710356,117356,5963420
16224,20-06-2021,8:00 AM,Manipur,63538,-,52961,1039,63538
16225,20-06-2021,8:00 AM,Meghalaya,44896,-,39377,776,44896
16226,20-06-2021,8:00 AM,Mizoram,16943,-,13129,81,16943
16227,20-06-2021,8:00 AM,Nagaland,24191,-,21744,468,24191
16228,20-06-2021,8:00 AM,Odisha,873925,-,835132,3550,873925
16229,20-06-2021,8:00 AM,Puducherry,114596,-,109083,1720,114596
16230,20-06-2021,8:00 AM,Punjab,591762,-,567883,15802,591762
16231,20-06-2021,8:00 AM,Rajasthan,950961,-,938619,8891,950961
16232,20-06-2021,8:00 AM,Sikkim,19209,-,16167,291,19209
16233,20-06-2021,8:00 AM,Tamil Nadu,2414680,-,2304885,31015,2414680
16234,20-06-2021,8:00 AM,Telangana,612196,-,590072,3556,612196
16235,20-06-2021,8:00 AM,Tripura,62149,-,57086,646,62149
16236,20-06-2021,8:00 AM,Uttarakhand,338508,-,328262,7026,338508
